name,profile,country
東原力哉,東原 力哉（ひがしはら りきや、1956年7月19日 - ）は1980年代の関西異色フュージョンバンド「ナニワエキスプレス」のドラマー及びスタジオ・ミュージシャンである。香川県高松市生まれ。,0
ハル・ブレイン,"ハル・ブレイン（Hal Blaine, 出生名：Harold Simon Belsky, 1929年2月5日 - 2019年3月11日）は、アメリカ合衆国マサチューセッツ州出身のセッション・ドラマーでスタジオ・ミュージシャン。ロネッツの「ビー・マイ・ベイビー」のイントロのドラミングなどで知られ、1960年代から1970年代を中心に全米1位約40曲、全米10位以内約150曲を含む、延べ3万5千曲以上の録音に参加した。",1
B.J.ウィルソン,,1
ピーター・アースキン,ピーター・アースキン（Peter Erskine、1954年6月5日 - ）は、ジャズ及びフュージョンのドラム奏者、作曲家。ロサンゼルス在住。,1
ピーター・ウィルドアー,ピーター・ウィルドアー（Karl Peter Wildoer、1974年9月5日 - ）は、スウェーデン・グルムスレーヴ出身のヘヴィメタル・ミュージシャン。ダーケインのドラマーであり、同バンドをメインバンドとして活動している。その他にもエレクトロキューション250やグリムマークのドラマーでもある。過去には、アルマゲドン、マジェスティック、ペスティレンス、シルヴァー・セラフ、タイム・レクイエム、ガーデンズ・オブ・オブスキュラリティ、ドーン・オブ・オブリヴィオンなどでもドラマーとして活動していた。また、アルバムセッションやライヴセッションとしてアーチ・エネミー、ソイルワーク、オールド・マンズ・チャイルドなどに参加している。また、ドラマーだけでなくヴォーカリストとして活動することもあり、ノン・ヒューマン・レヴェルや、クラウドスケープ（アルバムセッション）での活動が挙げられる。ドリーム・シアターのボーカリスト・ジェイムズ・ラブリエのソロプロジェクトでもドラムスとハーシュ・ヴォーカルを担当している。,1
ピーター・クリス,ジョージ・ピーター・ジョン・クリスコーラ（George Peter John Criscuola　1945年12月20日 - ）は、アメリカのミュージシャン、ドラマー、ヴォーカリスト。ピーター・クリス（Peter Criss）の芸名で知られる。ロックバンドキッスのオリジナルメンバーとしてドラムス、ヴォーカルを担当。キッス在籍時のキャラクターはネコのメイクを施したTHE CATMAN。ソロ活動はキッスの元メンバーと絡む事が多い。身長175cm。,1
ピーター・テクレン ,"ピーター・テクレン (Alf Peter Tägtgren、1970年6月3日 - )は、スウェーデンのヘヴィメタルミュージシャン、音楽プロデューサー、レコーディング・エンジニア。メロディックデスメタルバンド、ヒポクリシーの中心人物であり、ソロプロジェクト、ペインでも活動している。スウェーデンのレコーディング・スタジオ、アビス (The Abyss)のオーナーでもある。同スタジオで、音楽プロデューサー、レコーディング・エンジニアとして活動している、トミー・テクレン (Tomy Tägtgren)は兄。
2000年頃のヒポクリシーでは、7弦ギターを使用していた。その後は、通常の6弦ギターに戻っている。",1
ピート・サンドヴァル,ピート・サンドヴァル（Pete Sandoval、1969年5月21日 - ）は、エルサルバドル・サンタ・アナ生まれのアメリカ合衆国のヘヴィメタルミュージシャン（ドラマー）。セイビアンのシンバルとエヴァンズのドラム・ヘッドを使用している。,1
ピート・ベスト,ランドルフ・ピーター・ベスト（英語: Randolph Peter Best、1941年11月24日 - ）は、イギリスのドラマー。ビートルズのメンバーとしてメジャーデビューする直前まで在籍していたことで知られ、「5人目のビートルズ」と呼ばれる。,1
ピート・ヨーク,ピート・ヨーク（Pete York、1942年8月15日 - ）は、イギリスのドラマー、作曲家、ボーカリスト。1960年に活躍したスペンサー・デイヴィス・グループのメンバーとして著名。確かなテクニックでロックから正統派のジャズまで幅広く演奏するオールラウンド・プレイヤーで、現在に至るまで数多くのセッション活動を行っている。,1
ピエール中野,ピエール中野（ピエールなかの、1980年7月18日 - ）は日本のロックバンド・凛として時雨のドラマー。凛として時雨以外にも数々のバンド・ユニットにドラマーとして参加（後述）。また、DJピエール中野名義でDJ、クールJ名義でヒップホップユニット・玉筋クールJ太郎のMCも務める。本名は中野 正敏（なかの まさとし）。埼玉県越谷市出身。愛称は「ピ様」。,0
ピエール・ムーラン,ピエール・ムーラン（Pierre Moerlen、1952年10月23日 - 2005年5月3日）は、フランスのドラマーおよびパーカッショニストであり、ゴングとマイク・オールドフィールドとの仕事、およびピエール・ムーランズ・ゴングとして最もよく知られている。,0
東佳樹,東 佳樹（ひがし よしき、1975年8月9日 - ）は、日本のドラマー、パーカッショニスト。シエナ・ウインド・オーケストラ打楽器奏者。,0
東浦真一,,0
樋口晶之,樋口 晶之（ひぐち まさゆき、1954年2月24日 - 2017年7月3日）は、愛知県名古屋市出身のドラマー。,0
樋口宗孝,樋口 宗孝（ひぐち むねたか、1958年12月24日 - 2008年11月30日）は、日本のドラマー、音楽プロデューサー。奈良県奈良市出身。大阪府立藤井寺高等学校卒。身長177cm。愛称は「ひぐっつあん」。,0
英樹,,0
瞳みのる,瞳 みのる（ひとみ みのる、本名：人見 豊【読みは同じ】、1946年9月22日 - ）は、日本のドラマー、中国文学・中国語研究者。グループ・サウンズ：『ザ・タイガース』のメンバーとして活躍。ザ・タイガース解散以後は慶應義塾高等学校教諭として中国語・漢文を担当し、漢文・中国語関連参考書を出版したことでも知られる。近年は作詞、作曲、訳詩、戯曲の原作、脚本、日中近代音楽の交流史の研究などを行なっているが、旧ザ・タイガースのメンバーとの音楽活動を再開したり、自らバンドを組織したり、戯曲の原作やプロデュースによる独自の芸能活動・執筆活動も行っている。2016年は初めて自らのバンドにて、北京で公演を行った。,0
日野元彦,日野 元彦（ひの もとひこ、1946年1月3日 - 1999年5月13日）は、東京都出身のジャズドラマー。,0
ピップ・パイル,ピップ・パイル（Pip Pyle、1950年4月4日 -  2006年8月28日）は、後にフランスに居住した、イギリス・ハートフォードシャー州のソーブリッジワース出身のドラマー。プログレッシブ・ロックのカンタベリー・ロックにカテゴライズされるバンド、ゴング、ハットフィールド・アンド・ザ・ノース、ナショナル・ヘルスにおける活動で最もよく知られている。,1
HIDE,"hide（ヒデ、本名：松本 秀人〈まつもと ひでと〉、1964年〈昭和39年〉12月13日 - 1998年〈平成10年〉5月2日）は、日本のミュージシャン、ギタリスト、歌手、プロデューサー。神奈川県横須賀市出身。1987年から1997年までX JAPAN（旧名：X）のギタリストとしてHIDE名義で活動。2007年のX JAPAN活動再開以降も正式メンバーとして在籍。1989年にアルバム『BLUE BLOOD』でXのメンバーとしてメジャー・デビュー。 愛称は「ヒデさん」、「ヒデくん」、「ヒデちゃん」。身長170cm。血液型AB型。
1993年より、hide名義でソロ活動も開始し、1996年にはレコードレーベル「LEMONed」（レモネード）を設立。1997年のX JAPAN解散後はhide with Spread Beaver及びzilchでの活動を開始するも、1998年5月2日に急逝。",0
